145
1.12999392095015    -0.00004272112975
1.12999064431114    -0.72593315927705
1.12998880939329    -1.13243180463954
1.13107475901621    -1.18880413728432
1.13775318603633    -1.24509904107863
1.15059521986152    -1.30087571813553
1.16949547603101    -1.35512696744715
1.19462964816578    -1.40779721284777
1.22515773426391    -1.45696413036222
1.26042452354698    -1.50212838349894
1.29767055216431    -1.54651647191351
1.33491658078164    -1.59090456032807
1.36437323353642    -1.62600963207438
1.39376938715947    -1.66099791739391
1.42572671515482    -1.69283852942106
1.46290198341293    -1.72002756845403
1.50419015861317    -1.74137042314930
1.54815136083522    -1.75604768705646
1.58673903037528    -1.76304958370775
1.62523782163649    -1.76500000000000
1.66451760725092    -1.76500000000000
1.70379739286535    -1.76500000000000
1.74307717847978    -1.76500000000000
1.78233550402311    -1.76461922587891
1.82106498432539    -1.75837106137126
1.85724122617656    -1.75534172321727
1.89319356302326    -1.74920029459535
1.93799731081328    -1.73695559328890
1.98100000000000    -1.71998550000000
1.98100000000000    -1.64518550000000
1.98100000000000    -1.56648550000000
1.97616000000000    -1.54998550000000
1.97000000000000    -1.53348550000000
1.97000000000000    -1.34587885053317
1.97000000000000    -1.24382552579975
1.97000000000000    -1.19279886343304
1.97093214858800    -1.18057975645348
1.97677437076087    -1.16901131530500
1.98720941129417    -1.16086329348358
1.99918886458060    -1.15801096768265
2.01906100374435    -1.15800000000000
2.03901809835889    -1.15800000000000
2.05897519297342    -1.15800000000000
2.13517500877437    -1.15800000000000
2.16099184366189    -1.15868040700192
2.18553718404968    -1.16696906970254
2.20671372118320    -1.18176790968866
2.22768207014619    -1.19700230695234
2.24865041910919    -1.21223670421601
2.26961876807219    -1.22747110147969
2.29058711703518    -1.24270549874336
2.27765583881002    -1.26050387630105
2.26119784834164    -1.28315635682903
2.27765583881002    -1.29511378682981
2.32171231684609    -1.32712269175715
2.37000000000000    -1.36220574714731
2.39873073130631    -1.38307984530204
2.45924519981114    -1.29978882492507
2.70000000000000    -0.96841827067847
2.74363033938609    -0.90836626036343
2.76487615524381    -0.87912390353122
2.78582973572452    -0.84984076155537
2.80289329895630    -0.81804010864063
2.81432686529715    -0.78350662175254
2.81921314113696    -0.75319936666998
2.82000177292517    -0.72274141138330
2.82000177292516    -0.69207246761743
2.82000177292516    -0.66140352385155
2.82000177292516    -0.63073458008567
2.82000177292516    -0.60006563631979
2.82000177292516    -0.18185276678510
2.82000177292516    0.30000000000000
2.82000177292516    0.56495592881258
2.82000177292516    0.61095934446139
2.82000177292516    0.65696276011021
2.82000177292516    0.70296617575903
2.81954911233318    0.74879773992539
2.81337846507958    0.78734201155356
2.80008415600570    0.82428436987524
2.78041122152315    0.85773858081222
2.75747801114392    0.88930657531588
2.73453487115433    0.92088509839641
2.71159173116473    0.95246362147693
2.45924519981114    1.29978882492562
2.39873073130657    1.38307984530223
2.37000000000000    1.36220574714731
2.33821626280200    1.33911351037402
2.27412912656675    1.29255148040104
2.26119784834164    1.28315635682903
2.27412912656675    1.26535797927140
2.29058711703507    1.24270549874352
2.26961876807207    1.22747110147984
2.24865041910908    1.21223670421617
2.22768207014608    1.19700230695250
2.20671372118309    1.18176790968883
2.18553718404959    1.16696906970268
2.16099184366184    1.15868040700196
2.13517500877433    1.15800000000000
2.07530372493073    1.15800000000000
2.04177580597831    1.15800000000000
2.02043985755405    1.15800000000000
1.99918886458057    1.15801096768265
1.98720941129414    1.16086329348360
1.97677437076084    1.16901131530502
1.97093214858799    1.18057975645351
1.97000000000000    1.19279886343307
1.97000000000000    1.24382552579978
1.97000000000000    1.34587885053319
1.97000000000000    1.53348500000000
1.97484000000000    1.54998550000000
1.98100000000000    1.56648550000000
1.98100000000000    1.62478550000000
1.98100000000000    1.71998550000000
1.94737624173154    1.73371025721688
1.91253859552292    1.74455803416845
1.86703913903284    1.75398192724903
1.82100004932296    1.75837370859542
1.78716803741840    1.76424729482057
1.75282996682544    1.76498551100039
1.71846015441281    1.76498551100039
1.68409034200018    1.76498551100039
1.64972052958755    1.76498551100039
1.61551465686763    1.76493730876430
1.58184200702949    1.76243311112241
1.54808575886555    1.75601679443889
1.51027988597639    1.74384908773419
1.47427735676178    1.72671831209344
1.44102122268902    1.70508215084691
1.41129466353935    1.67962202201499
1.38537053142229    1.65101874826503
1.36012197191819    1.62092868676819
1.33487341241409    1.59083862527135
1.30065656457413    1.55006057393083
1.26643971673418    1.50928252259031
1.23330664734124    1.46826960281424
1.20396884390638    1.42414317948691
1.17900058009385    1.37683343629262
1.15888396642712    1.32701361997608
1.14286626535612    1.27070044291532
1.13324382641652    1.21336754679797
1.13000024837880    1.15608071361908
1.12999887761135    1.09803154166763
1.12999861548023    1.03996030661585
1.12999835334911    0.98188907156406
1.12999809121799    0.92381783651228
